id,Url Source,Année,Titre,Competiton,Type,Premier Film,Realise Par,Sexe,Présence du réalisateur,Pays,Pays 1,Pays 2,Pays 3,Pays 4,Pays 5,Président du jury,Nationalité du président du jury,même pays jury et prod ,Palme,Récompense,Duree,Annee,URL Allociné,Note Allociné,Nombre de notes Sens Critique,Note Sens Critique,Classement Sens Critique
fc320,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3649/year/1956.html,1956,LE MONDE DU SILENCE,En Compétition,Longs Métrages,,Louis MALLE Jacques-Yves COUSTEAU,,1,FRANCE,FRANCE,,,,,Maurice Lehmann,France,1,1,"Palme d'or, 1956",,,http://www.allocine.fr/film/fichefilm_gen_cfilm=5769.html,"3,1",424,"6,4",836
fc321,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3551/year/1957.html,1957,GUENDALINA,En Compétition,Longs Métrages,,Alberto LATTUADA,,4,ITALIE,ITALIE,,,,,André Maurois,France,0,0,,,,,,1,0,176
fc322,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3545/year/1957.html,1957,KET VALLOMAS (DEUX AVEUX),En Compétition,Longs Métrages,,Márton KELETI,,4,HONGRIE,HONGRIE,,,,,André Maurois,France,0,0,,,,,,,0,177
fc323,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3563/year/1957.html,1957,DET SJUNDE INSEGLET (LE SEPTIEME SCEAU),En Compétition,Longs Métrages,,Ingmar BERGMAN,,3,SUÈDE,SUÈDE,,,,,André Maurois,France,0,0,"Prix spécial du Jury Ex-aequo, 1957",,,,,3 300,8,1641
fc324,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3535/year/1957.html,1957,THE BACHELOR PARTY (LA NUIT DES MARIS),En Compétition,Longs Métrages,,Delbert MANN,,2,ÉTATS-UNIS,ÉTATS-UNIS,,,,,André Maurois,France,0,0,,,,,,,0,178
fc325,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3575/year/1957.html,1957,DOLINA MIRU (LA VALLEE DE LA PAIX),En Compétition,Longs Métrages,,France STIGLIC,,2,,,,,,,André Maurois,France,0,0,"Prix d'interprétation masculine, 1957",,,,,,0,179
fc326,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3540/year/1957.html,1957,CELUI QUI DOIT MOURIR,En Compétition,Longs Métrages,,Jules DASSIN,,2,FRANCE,FRANCE,,,,,André Maurois,France,1,0,,,,,,11,6,697
fc327,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3544/year/1957.html,1957,HIGH TIDE AT NOON,En Compétition,Longs Métrages,,Philip LEACOCK,,2,ROYAUME-UNI,ROYAUME-UNI,,,,,André Maurois,France,0,0,,,,,,,0,180
fc328,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3553/year/1957.html,1957,KOME (LE RIZ),En Compétition,Longs Métrages,,Tadashi IMAI,,2,JAPON,JAPON,,,,,André Maurois,France,0,0,,,,,,,0,181
fc329,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3536/year/1957.html,1957,FRIENDLY PERSUASION (LA LOI DU SEIGNEUR),En Compétition,Longs Métrages,,William WYLER,,2,ÉTATS-UNIS,ÉTATS-UNIS,,,,,André Maurois,France,0,1,"Palme d'or, 1957",,,http://www.allocine.fr/film/fichefilm_gen_cfilm=22122.html,"3,4",138,"5,7",623
fc330,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3560/year/1957.html,1957,KANAL (ILS AIMAIENT LA VIE),En Compétition,Longs Métrages,,Andrzej WAJDA,,1,POLOGNE,POLOGNE,,,,,André Maurois,France,0,0,"Prix spécial du Jury Ex-aequo, 1957",,,,,86,"7,1",1228
fc331,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3529/year/1957.html,1957,QIVITOQ,En Compétition,Longs Métrages,,Erik BALLING,,1,DANEMARK,DANEMARK,,,,,André Maurois,France,0,0,"Prix du documentaire romanesque, 1957",,,,,1,0,182
fc332,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3521/year/1957.html,1957,"SISSI, DIE JUNGE KAISERIN (SISSI IMPERATRICE)",En Compétition,Longs Métrages,,Ernst MARISCHKA,,1,AUTRICHE,AUTRICHE,,,,,André Maurois,France,0,0,,,,,,1 400,"5,7",624
fc333,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3550/year/1957.html,1957,LE NOTTI DI CABIRIA (LES NUITS DE CABIRIA),En Compétition,Longs Métrages,,Federico FELLINI,,1,ITALIE,ITALIE,,,,,André Maurois,France,0,0,"Prix d'interprétation féminine Unanimité, 1957",,,,,339,"7,8",1586
fc334,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3555/year/1957.html,1957,ILA AYN (VERS L'INCONNU),En Compétition,Longs Métrages,,Georges NASSER,,1,LIBAN,LIBAN,,,,,André Maurois,France,0,0,,,,,,,0,183
fc335,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3573/year/1957.html,1957,DON KIHOT (DON QUICHOTTE),En Compétition,Longs Métrages,,Grigori KOZINTSEV,,1,,,,,,,André Maurois,France,0,0,,,,,,17,"7,2",1282
fc336,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3572/year/1957.html,1957,SOROK PERVYI (LE QUARANTE ET UNIEME),En Compétition,Longs Métrages,,Grigori TCHOUKHRAÏ,,1,,,,,,,André Maurois,France,0,0,"Prix spécial Unanimité, 1957",,,,,13,"7,7",1552
fc337,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3531/year/1957.html,1957,FAUSTINA,En Compétition,Longs Métrages,,José Luis SÁENZ DE HEREDIA,,1,ESPAGNE,ESPAGNE,,,,,André Maurois,France,0,0,,,,,,,0,184
fc338,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3518/year/1957.html,1957,BETROGEN BIS ZUM JUNGSTEN TAG (DUPE JUSQU'AU JUGEMENT DERNIER),En Compétition,Longs Métrages,,Kurt JUNG-ALSEN,,1,ALLEMAGNE,ALLEMAGNE,,,,,André Maurois,France,0,0,,,,,,,0,185
fc339,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3519/year/1957.html,1957,LA CASA DEL ANGEL (LA MAISON DE L'ANGE),En Compétition,Longs Métrages,,Leopoldo TORRE NILSSON,,1,ARGENTINE,ARGENTINE,,,,,André Maurois,France,0,0,,,,,,,0,186
fc340,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3527/year/1957.html,1957,REVEKA (LA LIGNE DU DESTIN),En Compétition,Longs Métrages,,Lester James PERIES,,1,SRI LANKA,SRI LANKA,,,,,André Maurois,France,0,0,,,,,,,0,187
fc341,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3537/year/1957.html,1957,ELOKUU (LE TEMPS DES MOISSONS),En Compétition,Longs Métrages,,Matti KASSILA,,1,FINLANDE,FINLANDE,,,,,André Maurois,France,0,0,,,,,,,0,188
fc342,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3543/year/1957.html,1957,YANGTSE INCIDENT: THE STORY OF H.M.S. AMETHYST,En Compétition,Longs Métrages,,Michael ANDERSON,,1,ROYAUME-UNI,ROYAUME-UNI,,,,,André Maurois,France,0,0,,,,,,,0,189
fc343,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3565/year/1957.html,1957,ZTRACENCI (LES ENFANTS PERDUS),En Compétition,Longs Métrages,,Milos MAKOVEC,,1,,,,,,,André Maurois,France,0,0,,,,,,,0,190
fc344,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3556/year/1957.html,1957,SAME JAKKI (AVEC LES LAPONS NOMADES),En Compétition,Longs Métrages,,Per HOST,,1,NORVÈGE,NORVÈGE,,,,,André Maurois,France,0,0,,,,,,,0,191
fc345,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3548/year/1957.html,1957,GOTOMA THE BUDDHA,En Compétition,Longs Métrages,,Rajbans KHANNA,,1,INDE,INDE,,,,,André Maurois,France,0,0,"Mention exceptionnelle Unanimité, 1957",,,,,,0,192
fc346,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3541/year/1957.html,1957,UN CONDAMNE A MORT S'EST ECHAPPE,En Compétition,Longs Métrages,,Robert BRESSON,,1,FRANCE,FRANCE,,,,,André Maurois,France,1,0,"Prix du meilleur metteur en scène Unanimité, 1957",,,,,,0,193
fc347,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3554/year/1957.html,1957,SHIROI SANMYAKU (LE TOIT DU JAPON),En Compétition,Longs Métrages,,Sadao IMAMURA,,1,JAPON,JAPON,,,,,André Maurois,France,0,0,"Prix du documentaire romanesque, 1957",,,,,,0,194
fc348,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3534/year/1957.html,1957,FUNNY FACE (DROLE DE FRIMOUSSE),En Compétition,Longs Métrages,,Stanley DONEN,,1,ÉTATS-UNIS,ÉTATS-UNIS,,,,,André Maurois,France,0,0,,,,,,1 100,7,1164
fc349,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3562/year/1957.html,1957,LA MOARA CU NOROC (LE MOULIN DE LA CHANCE),En Compétition,Longs Métrages,,Victor ILIU,,1,,,,,,,André Maurois,France,0,0,,,,,,,0,195
fc350,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3516/year/1957.html,1957,ROSE BERND,En Compétition,Longs Métrages,,Wolfgang STAUDTE,,1,ALLEMAGNE,ALLEMAGNE,,,,,André Maurois,France,0,0,,,,,,,0,196
fc351,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3524/year/1957.html,1957,ZEMYA (LA TERRE),En Compétition,Longs Métrages,,Zahari ZHANDOV,,1,BULGARIE,BULGARIE,,,,,André Maurois,France,0,0,,,,,,168,"7,6",1502
fc352,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3497/year/1958.html,1958,NI LIV (LE RESCAPE),En Compétition,Longs Métrages,,Arne SKOUEN,,4,NORVÈGE,NORVÈGE,,,,,Marcel Achard,France,0,0,,,,,,1,0,197
fc353,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3504/year/1958.html,1958,NARA LIVET (AU SEUIL DE LA VIE),En Compétition,Longs Métrages,,Ingmar BERGMAN,,4,SUÈDE,SUÈDE,,,,,Marcel Achard,France,0,0,"Prix collectif d'interprétation féminine - Un Certain Regard, 1958;Prix de la mise en scène, 1958",,,,,89,"7,4",1399
fc354,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3485/year/1958.html,1958,TO TELEFTEO PSEMA (FIN DE CREDIT),En Compétition,Longs Métrages,,Michel CACOYANNIS,,4,GRÈCE,GRÈCE,,,,,Marcel Achard,France,0,0,,,,,,,0,198
fc355,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3476/year/1958.html,1958,DESIRE UNDER THE ELMS (DESIR SOUS LES ORMES),En Compétition,Longs Métrages,,Delbert MANN,,3,ÉTATS-UNIS,ÉTATS-UNIS,,,,,Marcel Achard,France,0,0,,,,,,7,"6,1",727
fc356,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3460/year/1958.html,1958,ROSAURA A LAS DIEZ (ROSAURA A DIX HEURES),En Compétition,Longs Métrages,,Mario SOFFICI,,3,ARGENTINE,ARGENTINE,,,,,Marcel Achard,France,0,0,,,,,,,0,199
fc357,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3493/year/1958.html,1958,L'UOMO DI PAGLIA (L'HOMME DE PAILLE),En Compétition,Longs Métrages,,Pietro GERMI,,3,ITALIE,ITALIE,,,,,Marcel Achard,France,0,0,,,,,,,0,200
fc358,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3484/year/1958.html,1958,ORDERS TO KILL (ORDRE DE TUER),En Compétition,Longs Métrages,,Anthony ASQUITH,,2,ROYAUME-UNI,ROYAUME-UNI,,,,,Marcel Achard,France,0,0,,,,,,4,0,201
fc359,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3503/year/1958.html,1958,EN DJUNGELSAGA (L'ARC ET LA FLUTE),En Compétition,Longs Métrages,,Arne SUCKSDORFF,,2,SUÈDE,SUÈDE,,,,,Marcel Achard,France,0,0,,,,,,2,0,202
fc360,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3462/year/1958.html,1958,"SISSI, SCHICKSALJAHRE EINER KAISERIN (SISSI FACE A SON DESTIN)",En Compétition,Longs Métrages,,Ernst MARISCHKA,,2,AUTRICHE,AUTRICHE,,,,,Marcel Achard,France,0,0,,,,,,834,"5,5",595
fc361,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3482/year/1958.html,1958,MON ONCLE,En Compétition,Longs Métrages,,Jacques TATI,,2,FRANCE,FRANCE,,,,,Marcel Achard,France,1,0,"Prix spécial du Jury, 1958",,,,,5 106,"7,8",1587
fc362,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3466/year/1958.html,1958,LA VENGANZA (LA VENGEANCE),En Compétition,Longs Métrages,,Juan Antonio BARDEM,,2,ESPAGNE,ESPAGNE,,,,,Marcel Achard,France,0,0,,,,,,1 600,"2,7",536
fc363,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3502/year/1958.html,1958,CIULINII BARAGANULUI (LES CHARDONS DU BARAGAN),En Compétition,Longs Métrages,,Louis DAQUIN,,2,,,,,,,Marcel Achard,France,0,0,,,,,,1,0,203
fc364,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3494/year/1958.html,1958,GIOVANI MARITI (LES JEUNES MARIS),En Compétition,Longs Métrages,,Mauro BOLOGNINI,,2,ITALIE,ITALIE,,,,,Marcel Achard,France,0,0,"Prix du scénario original, 1958",,,,,4,0,204
fc365,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3489/year/1958.html,1958,PARASH PATHAR (LA PIERRE PHILOSOPHALE),En Compétition,Longs Métrages,,Satyajit RAY,,2,INDE,INDE,,,,,Marcel Achard,France,0,0,,,,,,7,"5,3",572
fc366,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3505/year/1958.html,1958,VISAGES DE BRONZE,En Compétition,Longs Métrages,,Bernard TAISANT,,1,SUISSE,SUISSE,,,,,Marcel Achard,France,0,0,"Prix le Premier Regard - Un Certain Regard Ex-aequo Unanimité, 1958",,,,,,0,205
fc367,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3464/year/1958.html,1958,LA CALETA OLVIDADA (LA CRIQUE OUBLIEE),En Compétition,Longs Métrages,,Bruno GEBEL,,1,CHILI,CHILI,,,,,Marcel Achard,France,0,0,,,,,,,0,206
fc368,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3483/year/1958.html,1958,L'EAU VIVE,En Compétition,Longs Métrages,,François VILLIERS,,1,FRANCE,FRANCE,,,,,Marcel Achard,France,1,0,,,,,,10,"6,4",840
fc369,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3508/year/1958.html,1958,"GOHA, LE SIMPLE",En Compétition,Longs Métrages,,Jacques BARATIER DE REY,,1,TUNISIE,TUNISIE,,,,,Marcel Achard,France,0,0,"Prix le Premier Regard - Un Certain Regard Ex-aequo Unanimité, 1958",,,,,,0,207
fc370,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3487/year/1958.html,1958,VASVIRAG (FLEUR DE FER),En Compétition,Longs Métrages,,János HERSKO,,1,HONGRIE,HONGRIE,,,,,Marcel Achard,France,0,0,,,,,,,0,208
fc371,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3490/year/1958.html,1958,PARDESI (L'ETRANGER),En Compétition,Longs Métrages,,Khwaja Ahmad ABBAS Vasili PRONIN,,1,INDE,INDE,,,,,Marcel Achard,France,0,0,,,,,,,0,209
fc372,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3459/year/1958.html,1958,DAS SPUKSCHLOS IM SPESSART (L'AUBERGE DU SPESSART),En Compétition,Longs Métrages,,Kurt HOFFMANN,,1,ALLEMAGNE,ALLEMAGNE,,,,,Marcel Achard,France,0,0,,,,,,,0,210
fc373,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3469/year/1958.html,1958,THE LONG HOT SUMMER (LES FEUX DE L'ETE),En Compétition,Longs Métrages,,Martin RITT,,1,ÉTATS-UNIS,ÉTATS-UNIS,,,,,Marcel Achard,France,0,0,"Prix d'interprétation masculine, 1958",,,,,50,"6,6",933
fc374,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3468/year/1958.html,1958,THE BROTHERS KARAMAZOV (LES FRERES KARAMAZOV),En Compétition,Longs Métrages,,Richard BROOKS,,1,ÉTATS-UNIS,ÉTATS-UNIS,,,,,Marcel Achard,France,0,0,,,,,,22,"6,9",1107
fc375,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3496/year/1958.html,1958,YUKIGUNI (PAYS DE LA NEIGE),En Compétition,Longs Métrages,,Shiro TOYODA,,1,JAPON,JAPON,,,,,Marcel Achard,France,0,0,,,,,,,0,211
fc376,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3507/year/1958.html,1958,ZIZKOVSKA ROMANCE (ROMANCE DU FAUBOURG),En Compétition,Longs Métrages,,Zbynek BRYNYCH,,1,,,,,,,Marcel Achard,France,0,0,,,,,,,0,212
fc377,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3512/year/1958.html,1958,LETJAT ZURAVLI (QUAND PASSENT LES CIGOGNES),En Compétition,Longs Métrages,,Mikhaïl KALATOZOV,,1,RUSSIE,RUSSIE,,,,,Marcel Achard,France,0,1,"Palme d'or, 1958",,,http://www.allocine.fr/film/fichefilm_gen_cfilm=2043.html,"4,3",1 061,"8,2",1659
fc378,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3424/year/1959.html,1959,MIDDLE OF THE NIGHT (AU MILIEU DE LA NUIT),En Compétition,Longs Métrages,,Delbert MANN,,4,ÉTATS-UNIS,ÉTATS-UNIS,,,,,Marcel Achard,France,0,0,,,,,,2,0,213
fc379,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3440/year/1959.html,1959,NAZARIN,En Compétition,Longs Métrages,,Luis BUÑUEL,,4,MEXIQUE,MEXIQUE,,,,,Marcel Achard,France,0,0,"Prix International, 1959",,,,,65,"6,7",990
fc380,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3347/year/1959.html,1959,ZAFRA (ZAFRA),En Compétition,Longs Métrages,,Lucas DEMARE,,3,ARGENTINE,ARGENTINE,,,,,Marcel Achard,France,0,0,,,,,,,0,214
fc381,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3436/year/1959.html,1959,POLICARPO UFFICIALE DI SCRITTURA (POLYCARPE MAITRE CALLIGRAPHE),En Compétition,Longs Métrages,,Mario SOLDATI,,3,ITALIE,ITALIE,,,,,Marcel Achard,France,0,0,"Prix de comédie, 1959",,,,,,0,215
fc382,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3438/year/1959.html,1959,SHIRASAGI (LE HERON BLANC),En Compétition,Longs Métrages,,Teinosuke KINUGASA,,3,JAPON,JAPON,,,,,Marcel Achard,France,0,0,"Mention, 1959",,,,,,0,216
fc383,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3445/year/1959.html,1959,FANFARA (LA FANFARE),En Compétition,Longs Métrages,,Bert HAANSTRA,,2,PAYS-BAS,PAYS-BAS,,,,,Marcel Achard,France,0,0,,,,,,271,"7,8",1588
fc384,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3425/year/1959.html,1959,THE DIARY OF ANN FRANK (LE JOURNAL D'ANNE FRANK),En Compétition,Longs Métrages,,George STEVENS,,2,ÉTATS-UNIS,ÉTATS-UNIS,,,,,Marcel Achard,France,0,0,,,,,,37,"6,8",1050
fc385,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3433/year/1959.html,1959,EDES ANNA (ANNA),En Compétition,Longs Métrages,,Zoltán FÁBRI,,2,HONGRIE,HONGRIE,,,,,Marcel Achard,France,0,0,,,,,,34,"7,3",1342
fc386,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3472/year/1959.html,1959,"HIROSHIMA, MON AMOUR",En Compétition,Longs Métrages,,Alain RESNAIS,,1,FRANCE,FRANCE,,,,,Marcel Achard,France,1,0,,,,,,3 297,"7,1",1229
fc387,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3431/year/1959.html,1959,MATOMENO ILIOVASILEMMA (CREPUSCULE ENSANGLANTE),En Compétition,Longs Métrages,,Andrea LABRINOS,,1,GRÈCE,GRÈCE,,,,,Marcel Achard,France,0,0,,,,,,,0,217
fc388,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3351/year/1959.html,1959,HELDEN (LE HEROS ET LE SOLDAT),En Compétition,Longs Métrages,,Franz Peter WIRTH,,1,ALLEMAGNE,ALLEMAGNE,,,,,Marcel Achard,France,0,0,,,,,,,0,218
fc389,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3470/year/1959.html,1959,LES QUATRE CENTS COUPS,En Compétition,Longs Métrages,,François TRUFFAUT,,1,FRANCE,FRANCE,,,,,Marcel Achard,France,1,0,"Prix de la mise en scène, 1959",,,,,7 562,"7,8",1589
fc390,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3447/year/1959.html,1959,FROKEN APRIL (MADEMOISELLE AVRIL),En Compétition,Longs Métrages,,Göran GENTELE,,1,SUÈDE,SUÈDE,,,,,Marcel Achard,France,0,0,,,,,,,0,219
fc391,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3439/year/1959.html,1959,LA CUCARACHA,En Compétition,Longs Métrages,,Ismael RODRÍGUEZ,,1,MEXIQUE,MEXIQUE,,,,,Marcel Achard,France,0,0,,,,,,11,"5,2",564
fc392,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3430/year/1959.html,1959,ROOM AT THE TOP (LES CHEMINS DE LA HAUTE VILLE),En Compétition,Longs Métrages,,Jack CLAYTON,,1,ROYAUME-UNI,ROYAUME-UNI,,,,,Marcel Achard,France,0,0,"Prix d'interprétation féminine, 1959",,,,,71,"6,8",1051
fc393,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3451/year/1959.html,1959,SEN NOCI SVATOJANSKE (LE SONGE D'UNE NUIT D'ETE),En Compétition,Longs Métrages,,Jiri TRNKA,,1,,,,,,,Marcel Achard,France,0,0,"Prix de la meilleure sélection à la Tchecoslovaquie, 1959",,,,,13,"6,9",1108
fc394,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3446/year/1959.html,1959,RAPSODIA PORTUGUESA (RHAPSODIE PORTUGAISE),En Compétition,Longs Métrages,,João MENDES,,1,PORTUGAL,PORTUGAL,,,,,Marcel Achard,France,0,0,,,,,,,0,220
fc395,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3410/year/1959.html,1959,STERNE (ETOILES),En Compétition,Longs Métrages,,Konrad WOLF,,1,BULGARIE,BULGARIE,,,,,Marcel Achard,France,0,0,"Prix spécial du Jury, 1959",,,,,,0,221
fc396,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3349/year/1959.html,1959,KRIEGSGERICHT (COUR MARTIALE),En Compétition,Longs Métrages,,Kurt MEISEL,,1,ALLEMAGNE,ALLEMAGNE,,,,,Marcel Achard,France,0,0,,,,,,,0,222
fc397,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3454/year/1959.html,1959,OTCIJ DOM (LA MAISON NATALE),En Compétition,Longs Métrages,,Lev Aleksandrovic KULIDZANOV,,1,,,,,,,Marcel Achard,France,0,0,,,,,,,0,223
fc398,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3455/year/1959.html,1959,ARAYA,En Compétition,Longs Métrages,,Margot BENACERRAF,,1,VENEZUELA,VENEZUELA,,,,,Marcel Achard,France,0,0,,,,,,11,"6,7",991
fc399,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3422/year/1959.html,1959,LUNA DE MIEL (LUNE DE MIEL),En Compétition,Longs Métrages,,Michael POWELL,,1,ESPAGNE,ESPAGNE,,,,,Marcel Achard,France,0,0,,,,,,21,"4,5",546
fc400,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3435/year/1959.html,1959,LAJWANTI,En Compétition,Longs Métrages,,Narendra SURI,,1,INDE,INDE,,,,,Marcel Achard,France,0,0,,,,,,,0,224
fc401,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3423/year/1959.html,1959,COMPULSION (LE GENIE DU MAL),En Compétition,Longs Métrages,,Richard FLEISCHER,,1,ÉTATS-UNIS,ÉTATS-UNIS,,,,,Marcel Achard,France,0,0,"Prix d'interprétation masculine, 1959",,,,,97,"6,9",1109
fc402,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3407/year/1959.html,1959,DIE HALBZARTE (EVA OU LES CARNETS SECRETS D'UNE JEUNE FILLE),En Compétition,Longs Métrages,,Rolf THIELE,,1,AUTRICHE,AUTRICHE,,,,,Marcel Achard,France,0,0,,,,,,,0,225
fc403,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3419/year/1959.html,1959,TANG FU YU SHENG NU (LA PECHERESSE),En Compétition,Longs Métrages,,Shen TIEN,,1,CHINE,CHINE,,,,,Marcel Achard,France,0,0,,,,,,,0,226
fc404,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3456/year/1959.html,1959,VLAK BEZ VOZNOG REDA (TRAIN SANS HORAIRE),En Compétition,Longs Métrages,,Veljko BULAJIC,,1,,,,,,,Marcel Achard,France,0,0,,,,,,,0,227
fc405,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3450/year/1959.html,1959,TOUHA (DESIR),En Compétition,Longs Métrages,,Vojtech JASNÝ,,1,,,,,,,Marcel Achard,France,0,0,"Prix de la meilleure sélection à la Tchecoslovaquie, 1959",,,,,78,"7,2",1283
fc406,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3471/year/1959.html,1959,ORFEU NEGRO,En Compétition,Longs Métrages,,Marcel CAMUS,,1,FRANCE,FRANCE,,,,,Marcel Achard,France,1,1,"Palme d'or Unanimité, 1959",,,http://www.allocine.fr/film/fichefilm_gen_cfilm=261.html,"3,9",402,"6,9",1128
fc407,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3334/year/1960.html,1960,JUNGFRUKALLAN (LA SOURCE),En Compétition,Longs Métrages,,Ingmar BERGMAN,,5,SUÈDE,SUÈDE,,,,,Georges Simenon,Belgique,0,0,,,,,,605,"7,7",1554
fc408,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3324/year/1960.html,1960,THE YOUNG ONE (LA JEUNE FILLE),En Compétition,Longs Métrages,,Luis BUÑUEL,,5,MEXIQUE,MEXIQUE,,,,,Georges Simenon,Belgique,0,0,,,,,,11,"5,3",573
fc409,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3310/year/1960.html,1960,LE TROU,En Compétition,Longs Métrages,,Jacques BECKER,,4,FRANCE,FRANCE,,,,,Georges Simenon,Belgique,0,0,,,,,,32,"4,4",545
fc410,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3316/year/1960.html,1960,SUJATA,En Compétition,Longs Métrages,,Bimal ROY,,3,INDE,INDE,,,,,Georges Simenon,Belgique,0,0,,,,,,,0,228
fc411,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3346/year/1960.html,1960,DEVETI KRUG (NEUVIEME CERCLE),En Compétition,Longs Métrages,,France STIGLIC,,3,,,,,,,Georges Simenon,Belgique,0,0,,,,,,,0,229
fc412,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3313/year/1960.html,1960,NEVER ON SUNDAY (JAMAIS LE DIMANCHE),En Compétition,Longs Métrages,,Jules DASSIN,,3,GRÈCE,GRÈCE,,,,,Georges Simenon,Belgique,0,0,"Prix d'interprétation féminine Ex-aequo, 1960",,,,,45,"6,1",728
