"I","P","Heure De Collecte","Url Source","Titre","Competiton","Type","Realise Par","Pays","Awards","Duree","Premier Film","Categorie4","Annee"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4435147/year/2007.html","LE SCAPHANDRE ET LE PAPILLON","En Compétition","Longs Métrages","Julian SCHNABEL","FRANCE","Prix de la mise en scène, 2007;Prix Vulcain de l'Artiste-Technicien, décerné par la C.S.T., 2007","112.00 minutes","","","2007"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1729/year/1981.html","NEIGE","En Compétition","Longs Métrages","Juliet BERTO Jean Henri ROGER","FRANCE","Prix du cinéma contemporain au Festival International du Film Ex-aequo, 1981","","1","er film",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4027/year/1952.html","LA AUSENTE (L'ABSENTE)","En Compétition","Longs Métrages","Julio BRACHO","MEXIQUE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4699/year/1996.html","TIERRA","En Compétition","Longs Métrages","Julio MEDEM","ESPAGNE","","125.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2366/year/1972.html","PETROLEJOVE LAMPY (LES LAMPES A PETROLE)","En Compétition","Longs Métrages","Juraj HERZ","","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3487/year/1958.html","VASVIRAG (FLEUR DE FER)","En Compétition","Longs Métrages","János HERSKO","HONGRIE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/78/year/1991.html","BIAN ZOU BIAN CHANG","En Compétition","Longs Métrages","Kaige CHEN","ALLEMAGNE, ROYAUME-UNI, ITALIE, ESPAGNE, CHINE","","120.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2569/year/1993.html","BAWANG BIEJI (ADIEU MA CONCUBINE)","En Compétition","Longs Métrages","Kaige CHEN","HONG KONG","Prix de la Critique Internationale - F.I.P.R.E.S.C.I., 1993;Palme d'or Ex-aequo, 1993","170.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4695/year/1996.html","TEMPTRESS MOON","En Compétition","Longs Métrages","Kaige CHEN","HONG KONG","","130.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/5317/year/1999.html","THE EMPEROR AND THE ASSASSIN (L'EMPEREUR ET L'ASSASSIN)","En Compétition","Longs Métrages","Kaige CHEN","JAPON, FRANCE, CHINE","Grand Prix de la Commission Supérieure Technique, 1999","160.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3714/year/1955.html","HAYAA AW MOUT (VIE OU MORT)","En Compétition","Longs Métrages","Kamal EL CHEIKH","ÉGYPTE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3066/year/1964.html","EL LEILA EL AKHIRA (LA DERNIERE NUIT)","En Compétition","Longs Métrages","Kamal EL SHEIKH","ÉGYPTE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3931/year/1953.html","GEMBAKU NO KO (LES ENFANTS D'HIROSHIMA)","En Compétition","Longs Métrages","Kaneto SHINDÔ","JAPON","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2694/year/1968.html","YABU NO NAKA NO KURONEKO","En Compétition","Longs Métrages","Kaneto SHINTO","JAPON","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/161/year/1990.html","UCHO (L'OREILLE)","En Compétition","Longs Métrages","Karel KACHYNA","","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2528/year/1969.html","ISADORA","En Compétition","Longs Métrages","Karel REISZ","ROYAUME-UNI","Prix d'interprétation féminine, 1969","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1966/year/1978.html","WHO'LL STOP THE RAIN (LES GUERRIERS DE L'ENFER)","En Compétition","Longs Métrages","Karel REISZ","ÉTATS-UNIS","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/77/year/1991.html","ASSASSIN OF THE TSAR","En Compétition","Longs Métrages","Karen CHAKHNAZAROV","ROYAUME-UNI, RUSSIE, FÉDÉRATION DE","","104.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3578/year/1956.html","MOZART","En Compétition","Longs Métrages","Karl HARTL","AUTRICHE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4138/year/1949.html","EROICA (EROICA)","En Compétition","Longs Métrages","Karl HARTL H.Walter KOLM-VELTEE","AUTRICHE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3734/year/1955.html","LILIOMFI","En Compétition","Longs Métrages","Karoly MAKK","HONGRIE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2420/year/1971.html","SZERELEM (AMOUR)","En Compétition","Longs Métrages","Karoly MAKK","HONGRIE","Mention spéciale - Un Certain Regard, 1971;Prix du Jury Unanimité, 1971","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2241/year/1974.html","MACSKAJATEK (JEUX DE CHAT)","En Compétition","Longs Métrages","Karoly MAKK","HONGRIE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1976/year/1978.html","EGY ERKOLCSOS EJSZAKA (UNE NUIT TRES MORALE)","En Compétition","Longs Métrages","Karoly MAKK","HONGRIE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1579/year/1982.html","OLELKEZO TEKINTETEK (UN AUTRE REGARD)","En Compétition","Longs Métrages","Karoly MAKK","HONGRIE","Prix spécial de la Critique Internationale F.I.P.R.E.S.C.I., 1982;Prix d'interprétation féminine, 1982","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/423/year/1987.html","AZ UTOLSO KEZIRAT (LE DERNIER MANUSCRIT)","En Compétition","Longs Métrages","Karoly MAKK","HONGRIE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2364/year/1972.html","PERLA W KORONIE (LA PERLE DE LA COURONNE)","En Compétition","Longs Métrages","Kazimierz KUTZ","POLOGNE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3752/year/1955.html","SENHIME (PRINCESSE SEN)","En Compétition","Longs Métrages","Keigo KIMURA","JAPON","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1734/year/1981.html","LOOKS AND SMILES (REGARDS ET SOURIRES)","En Compétition","Longs Métrages","Ken LOACH","ROYAUME-UNI","Prix du cinéma contemporain au Festival International du Film Ex-aequo, 1981","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/162/year/1990.html","HIDDEN AGENDA","En Compétition","Longs Métrages","Ken LOACH","ROYAUME-UNI","Prix du Jury, 1990","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2575/year/1993.html","RAINING STONES","En Compétition","Longs Métrages","Ken LOACH","ROYAUME-UNI","Prix du Jury, 1993","90.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3365/year/1995.html","LAND AND FREEDOM","En Compétition","Longs Métrages","Ken LOACH","ROYAUME-UNI","","109.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4896/year/1998.html","MY NAME IS JOE","En Compétition","Longs Métrages","Ken LOACH","ROYAUME-UNI, ALLEMAGNE","Prix d'interprétation masculine Unanimité, 1998","105.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/5155/year/2000.html","BREAD & ROSES","En Compétition","Longs Métrages","Ken LOACH","ROYAUME-UNI","","110.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3124028/year/2002.html","SWEET SIXTEEN","En Compétition","Longs Métrages","Ken LOACH","ROYAUME-UNI","Prix du scénario, 2002","106.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4336504/year/2006.html","THE WIND THAT SHAKES THE BARLEY (LE VENT SE LEVE)","En Compétition","Longs Métrages","Ken LOACH","ROYAUME-UNI, IRLANDE, ITALIE, ALLEMAGNE, ESPAGNE","Palme d'or, 2006","124.00 minutes","","","2006"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/10895872/year/2009.html","LOOKING FOR ERIC","En Compétition","Longs Métrages","Ken LOACH","ROYAUME-UNI, FRANCE, ITALIE, BELGIQUE, ESPAGNE","","116.00 minutes","","","2009"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/11072530/year/2010.html","ROUTE IRISH","En Compétition","Longs Métrages","Ken LOACH","ROYAUME-UNI, FRANCE, BELGIQUE, ITALIE, ESPAGNE","","109.00 minutes","","","2010"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/11258090/year/2012.html","THE ANGELS' SHARE (LA PART DES ANGES)","En Compétition","Longs Métrages","Ken LOACH","ROYAUME-UNI, FRANCE, BELGIQUE, ITALIE","Prix du Jury, 2012","106.00 minutes","","","2012"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/100007371/year/2014.html","JIMMY'S HALL","En Compétition","Longs Métrages","Ken LOACH","ROYAUME-UNI, IRLANDE, FRANCE","","106.00 minutes","","","2014"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2238/year/1974.html","MAHLER","En Compétition","Longs Métrages","Ken RUSSELL","ROYAUME-UNI","Grand Prix de la Commission Supérieure Technique du cinéma français, 1974","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3751/year/1955.html","CHIKAMATSU MONOGATARI (LES AMANTS CRUCIFIES)","En Compétition","Longs Métrages","Kenji MIZOGUCHI","JAPON","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2566/year/1993.html","MUCH ADO ABOUT NOTHING (BEAUCOUP DE BRUIT POUR RIEN)","En Compétition","Longs Métrages","Kenneth BRANAGH","ROYAUME-UNI","","113.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3490/year/1958.html","PARDESI (L'ETRANGER)","En Compétition","Longs Métrages","Khwaja Ahmad ABBAS Vasili PRONIN","INDE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4434982/year/2007.html","SOOM (SOUFFLE)","En Compétition","Longs Métrages","KIM Ki-Duk","CORÉE, RÉPUBLIQUE DE","","84.00 minutes","","","2007"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2184/year/1975.html","SHA-NU (TOUCH OF ZEN)","En Compétition","Longs Métrages","KING HU","HONG KONG","Grand Prix de la Commission Supérieure Technique, 1975","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3845/year/1954.html","KOIBUMI (LETTRE D'AMOUR)","En Compétition","Longs Métrages","Kinuyo TANAKA","JAPON","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3189/year/1962.html","CUPOLA","En Compétition","Longs Métrages","Kiriro URAYAMA","JAPON","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3830/year/1954.html","MAYURPANKH (LES PLUMES DU PAON)","En Compétition","Longs Métrages","Kishore SAHU","INDE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4008676/year/2003.html","AKARUI MIRAI","En Compétition","Longs Métrages","Kiyoshi KUROSAWA","JAPON","","92.00 minutes","","","2002"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2487/year/1970.html","HARRY MUNTER","En Compétition","Longs Métrages","Kjell GREDE","SUÈDE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2426/year/1971.html","YAMI NO NAKA NO CHIMIMORYO (CHIMIMORYO - UNE AME AUX DIABLES)","En Compétition","Longs Métrages","Ko NAKAHIRA","JAPON","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2895/year/1965.html","KWAIDAN","En Compétition","Longs Métrages","KOBAYASHI Masahiro","JAPON","Prix spécial du Jury, 1965","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4283368/year/2005.html","BASHING (HARCELEMENT)","En Compétition","Longs Métrages","KOBAYASHI Masahiro","JAPON","","82.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3126/year/1963.html","SEPPUKU (HARA-KIRI)","En Compétition","Longs Métrages","KOBAYASHI Masaki","JAPON","Prix spécial du Jury, 1963","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/165/year/1990.html","SHI NO TOGE (L'AIGUILLON DE LA MORT)","En Compétition","Longs Métrages","Kohei OGURI","JAPON","Prix de la Critique Internationale - F.I.P.R.E.S.C.I., 1990;Grand Prix Ex-aequo, 1990","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3672/year/1956.html","MABOROSHI NO UMA (LE CHEVAL FANTOME)","En Compétition","Longs Métrages","Koji SHIMA","JAPON","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3322/year/1960.html","KAGI (L'ETRANGE OBSESSION)","En Compétition","Longs Métrages","Kon ICHIKAWA","JAPON","Prix du Jury, 1960","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3265/year/1961.html","OTOHTO (TENDRE ET FOLLE ADOLESCENCE)","En Compétition","Longs Métrages","Kon ICHIKAWA","JAPON","Mention spéciale de la Commission Supérieure Technique, 1961","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3061/year/1964.html","TAIHEIYO HITORIBOTCHI (SEUL SUR L'OCEAN PACIFIQUE)","En Compétition","Longs Métrages","Kon ICHIKAWA","JAPON","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3410/year/1959.html","STERNE (ETOILES)","En Compétition","Longs Métrages","Konrad WOLF","BULGARIE","Prix spécial du Jury, 1959","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/10801399/year/2008.html","DELTA","En Compétition","Longs Métrages","Kornél MUNDRUCZÓ","HONGRIE, ALLEMAGNE","","92.00 minutes","","","2008"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/11025691/year/2010.html","SZELID TEREMTES - A FRANKENSTEIN TERV (UN GARCON FRAGILE- LE PROJET FRANKENSTEIN)","En Compétition","Longs Métrages","Kornél MUNDRUCZÓ","HONGRIE, ALLEMAGNE, AUTRICHE","","105.00 minutes","","","2010"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4023/year/1952.html","ARASHI NO NAKA NO HARA (DANS LA TEMPETE)","En Compétition","Longs Métrages","Kozo SAEKI","JAPON","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/329/year/1988.html","KROTKI FILM O ZABIJANIU (TU NE TUERAS POINT)","En Compétition","Longs Métrages","Krzysztof KIESLOWSKI","POLOGNE","Prix du Jury, 1988;Prix de la Critique Internationale - F.I.P.R.E.S.C.I. Ex-aequo, 1988","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/83/year/1991.html","LA DOUBLE VIE DE VERONIQUE","En Compétition","Longs Métrages","Krzysztof KIESLOWSKI","POLOGNE, FRANCE","Prix de la Critique Internationale - F.I.P.R.E.S.C.I., 1991;Prix d'interprétation féminine, 1991","92.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2965/year/1994.html","TROIS COULEURS ROUGE","En Compétition","Longs Métrages","Krzysztof KIESLOWSKI","SUISSE, FRANCE, POLOGNE","","95.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2431/year/1971.html","ZYCIE RODZINNE (LA VIE DE FAMILLE)","En Compétition","Longs Métrages","Krzyzstof ZANUSSI","POLOGNE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1985/year/1978.html","SPIRALE","En Compétition","Longs Métrages","Krzyzstof ZANUSSI","POLOGNE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1852/year/1980.html","CONSTANS (LA CONSTANCE)","En Compétition","Longs Métrages","Krzyzstof ZANUSSI","POLOGNE","Prix du Jury, 1980","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3459/year/1958.html","DAS SPUKSCHLOS IM SPESSART (L'AUBERGE DU SPESSART)","En Compétition","Longs Métrages","Kurt HOFFMANN","ALLEMAGNE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3518/year/1957.html","BETROGEN BIS ZUM JUNGSTEN TAG (DUPE JUSQU'AU JUGEMENT DERNIER)","En Compétition","Longs Métrages","Kurt JUNG-ALSEN","ALLEMAGNE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4131/year/1949.html","DIE BUNTKARIERTEN (LES QUADRILLES MULTICOLORES)","En Compétition","Longs Métrages","Kurt MAETZIG","ALLEMAGNE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3349/year/1959.html","KRIEGSGERICHT (COUR MARTIALE)","En Compétition","Longs Métrages","Kurt MEISEL","ALLEMAGNE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1253/year/1984.html","DEN' DLINNEIE NOTCHI (LE JOUR PLUS LONG QUE LA NUIT)","En Compétition","Longs Métrages","Lana GOGOBERIDZE","","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3367/year/1995.html","KIDS","En Compétition","Longs Métrages","Larry CLARK","ÉTATS-UNIS","","95.00 minutes","1","er film",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2936/year/1964.html","ONE POTATO - TWO POTATO","En Compétition","Longs Métrages","Larry PIERCE","ÉTATS-UNIS","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1177/year/1984.html","THE ELEMENT OF CRIME","En Compétition","Longs Métrages","Lars VON TRIER","DANEMARK","Grand Prix de la Commission Supérieure Technique, 1984","","1","er film",""
